"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","DUDU","2019-01-01T09:18:17.493"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","DUDU","2019-01-01T09:26:30.523"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT FROST SAVING","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JAIPUR","AMBER","2019-01-01T09:28:01.6"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","JAMWA RAMGARH","2019-01-01T09:38:21.663"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","AMBER","2019-01-01T10:05:02.89"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","DUDU","2019-01-01T10:21:09.89"
"NA","HORTICULTURE","Fruits","Lemon","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN LEMON ?","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  
","RAJASTHAN","JAIPUR","DUDU","2019-01-01T10:28:19.69"
"NA","HORTICULTURE","Fruits","Citrus","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN CITRUS ?","FERTILIZER IN LEMON OF 3 YRS. FYM= 10 KG, UREA= 50 GM, DAP= 50 GM, MOP= 50 GM PER PLANT 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-01T10:29:01.673"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN WHEAT ?","  USE CHLOROPYRIFOS 20% EC 4 LITER PER HA WITH IRRIGATION   
","RAJASTHAN","JAIPUR","DUDU","2019-01-01T10:31:23.883"
"NA","AGRICULTURE","Others","Others","Nutrient Management","
TELL ME ABOUT FROST SAVING IN ASHOKA ?","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JAIPUR","PHAGI","2019-01-01T10:36:52.753"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","SANGANER","2019-01-01T10:53:41.64"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JAIPUR","AMBER","2019-01-01T10:59:16.53"
"NA","ANIMAL HUSBANDRY","Animal","Goat","Animal Breeding","TELL ME CONTACT NUMBER IN ANIMAL HUSBANDRY ?","CONTACT NUMBER IN ANIMAL HUSBANDRY =0141-2743313","RAJASTHAN","JAIPUR","JAMWA RAMGARH","2019-01-01T11:11:24.44"
"NA","HORTICULTURE","Fruits","Citrus","Weather","TELL ME ABOUT WEATHER INFORMATION ?","
 NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","BASSI","2019-01-01T11:17:32.9"
"NA","AGRICULTURE","Fodder Crops","rajka bajri.","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JAIPUR","GOVINDGARH","2019-01-01T11:26:01.767"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME CONTECT NUMBER IN RAJFED  JAIPUR ","ABOUT CONTECT NUMBER IN RAJFED  JAIPUR -0141-2740753 ","RAJASTHAN","JAIPUR","VIRATNAGAR","2019-01-01T11:45:40.023"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","BASSI","2019-01-01T11:55:44.41"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY","RAJASTHAN","JAIPUR","PHAGI","2019-01-01T11:58:12.753"
"NA","AGRICULTURE","Oilseeds","Mustard","Nutrient Management","TELL ME ABOUT FROST SAVING","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JAIPUR","CHAKSU","2019-01-01T12:01:07.99"
"NA","HORTICULTURE","Vegetables","Pea (Vegetable)","Cultural Practices","TELL ME ABOUT FROST SAVING IN PEA ?","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JAIPUR","DUDU","2019-01-01T12:04:01.653"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","SAMBHAR","2019-01-01T12:10:36.62"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","SAMBHAR","2019-01-01T13:04:36.033"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","SAMBHAR","2019-01-01T13:08:53.343"
"NA","AGRICULTURE","Cereals","Barley (Jau)","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JAIPUR","AMBER","2019-01-01T13:08:56.883"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","JHOTWARA","2019-01-01T13:14:35.583"
"NA","HORTICULTURE","Fruits","Papaya","Cultural Practices","TELL ME VARIETY OF PAPAYA","VARIETY OF PAPAYA = TAIWAN 786, RED LADY, SURYA, KURG HONEYDEW, PUSA MEJESTIC 
","RAJASTHAN","JAIPUR","JAMWA RAMGARH","2019-01-01T13:30:02.427"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","PHAGI","2019-01-01T13:36:40.793"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","DUDU","2019-01-01T13:37:28.64"
"NA","HORTICULTURE","Flowers","Gladiolus","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN GLADIOLUS ?","SPRAY OF MALATHIAN 50% EC 2 ML PER LITER WATER 
","RAJASTHAN","JAIPUR","GOVINDGARH","2019-01-01T14:03:39.093"
"NA","AGRICULTURE","Others","Others","Weather",".",".","RAJASTHAN","JAIPUR","GOVINDGARH","2019-01-01T14:03:49.61"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME ABOUT LEAF BLIGHTE CONTROL IN MUSTARD ? 
","SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-01T14:11:46.873"
"NA","AGRICULTURE","Others","Others","Weather","FARMER NOT RESPONCE","FARMER NOT RESPONCE","RAJASTHAN","JAIPUR","AMBER","2019-01-01T14:12:59.62"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN WHEAT ?
","USE QUINOLPHOS 25% EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB 
","RAJASTHAN","JAIPUR","CHAKSU","2019-01-01T14:18:26.283"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME ABOUT THE CONTROL OF FUNGAL INFECTION IN MUSTARD ?","SPRAY OF RIDOMIL MZ(METALEXYL+MENCOZEB) 2 GM PER LITER WATER 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-01T14:19:18.463"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?",".","RAJASTHAN","JAIPUR","SAMBHAR","2019-01-01T14:20:39.72"
"NA","HORTICULTURE","Fruits","Bail","Nutrient Management","TELL ME CONTROL OF FLOWER DROPING 
","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-01T14:35:24.497"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","JAMWA RAMGARH","2019-01-01T14:35:43.28"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-01T14:49:06.1"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","01 Jan Rainfall(MM) : 0 Temp(Max/Min):24.5 RAIN POSSIBILITY IN NEXT 5 DAY / 6.1  Humidity(Max/Min)8.0  / 45.0  Wind:0.0 ","RAJASTHAN","JAIPUR","SHAHPURA","2019-01-01T14:56:29.787"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","SHAHPURA","2019-01-01T14:59:09.533"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","01 Jan Rainfall(MM) : 0 Temp(Max/Min):24.5  / 6.1  Humidity(Max/Min)8.0  / 45.0 ","RAJASTHAN","JAIPUR","SAMBHAR","2019-01-01T15:40:37.217"
"NA","HORTICULTURE","Fruits","Papaya","Vegetative Propagation and Tissue Culture","TELL ME VARIETY OF PAPAYA ?
","VARIETY OF PAPAYA = TAIWAN 786, RED LADY, SURYA, KURG HONEYDEW, PUSA MEJESTIC ","RAJASTHAN","JAIPUR","BASSI","2019-01-01T15:40:44.453"
"NA","HORTICULTURE","Fruits","Citrus","Government Schemes","TELL ME SUBSIDY ON CITRUS ORCHARD WITH DRIP SYSTEM ?
","SUBSIDY ON CITRUS  ORCHARD WITH DRIP SYSTEM = 40% OF TOTAL COST OR 40,000 MAXIMUM PER HECTER 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-01T15:53:33.86"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT FROST SAVING
","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JAIPUR","AMBER","2019-01-01T16:07:18.897"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","AMBER","2019-01-01T16:18:14.28"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN WHEAT ?","SPRAY ZINK SALPHET 33% 5 GM+BUJHA CHUNA 2.5 GM/LITER WATER
","RAJASTHAN","JAIPUR","SANGANER","2019-01-01T16:44:12.45"
"NA","AGRICULTURE","Others","Others","Weather",".",".","RAJASTHAN","JAIPUR","CHAKSU","2019-01-01T16:46:26.347"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","GOVINDGARH","2019-01-01T16:59:14.147"
"NA","HORTICULTURE","Vegetables","Pea (Vegetable)","	Plant Protection	","TELL ME NUTRIENT MANAGEMENT PEA   ?
","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 

","RAJASTHAN","JAIPUR","0   ","2019-01-01T19:42:06.7"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","JHOTWARA","2019-01-01T19:56:31.08"
"NA","HORTICULTURE","Fruits","Papaya","	Plant Protection	","TELL ME CONTROL OF INSECT PEST IN PAPAYA","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  
","RAJASTHAN","JAIPUR","CHAKSU","2019-01-02T08:06:42.52"
"NA","HORTICULTURE","Vegetables","Potato","Cultural Practices","TELL ME VARIETY OF TOMATO ?","VARIETY OF TOMATO= PUSA GOURAV, PUSA SADABAHAR, PUSA ROHINI, P H 8
","RAJASTHAN","JAIPUR","AMBER","2019-01-02T08:18:25.363"
"NA","AGRICULTURE","Others","0","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","CHAKSU","2019-01-02T08:58:34.203"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management",".TELL ME ABOUT  WEED CONTROL OF WHEAT  ?","ALL WEED CONTROL IN WHEAT CROPS SPRAY TOTAL( SULFOSULFURAN 75%+METASULFURAN METHYL 5 % )80 WG 32 GM DISSOLVE 400-500 LITAR WATER SPRAY AFTER SOWING 30-35 DAYS","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-02T09:03:17.693"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","SANGANER","2019-01-02T09:38:58.783"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","0   ","2019-01-02T10:05:41.57"
"NA","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","TELL ME ABOUT FROST SAVING BRINJAL ?
","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-02T10:20:19.35"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","AMBER","2019-01-02T10:32:45.497"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-02T11:05:19.337"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","
TELL ME INSECT CONTROL IN WHEAT ?
","USE NIMETONE 3 LITER PER HA WITH IRRIGATION FOR CONTROL OF NEMETODE 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-02T11:06:13.627"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","CHAKSU","2019-01-02T11:22:14.447"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","TELL ME  ABOUT BROAD LEAF WEED CONTROL IN WHEAT  ?","BROAD LEAF WEED CONTROL 2,4-D ETHYL ESTER 38 % 1300 ML PER HECTER 
","RAJASTHAN","JAIPUR","BASSI","2019-01-02T11:50:47.67"
"NA","HORTICULTURE","Fruits","Citrus","	Plant Protection	","TELL ME CONTROL OF BACTERIAL BLIGHT DISEASE IN GUAR ","SPRAY OF COPPER OXICHLORIDE 45 GM + STREPTOCYCLIN 1.5 GM PER 15 LITER WATER 
","RAJASTHAN","JAIPUR","AMBER","2019-01-02T12:06:24.713"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","VIRATNAGAR","2019-01-02T12:13:47.06"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JAIPUR","SHAHPURA","2019-01-02T12:18:13.187"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","PHAGI","2019-01-02T12:21:04.053"
"NA","HORTICULTURE","Vegetables","Cabbage","	Plant Protection	","TELL ME ABOUT PEST CONTROL IN CABBAGE ?","SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER 
","RAJASTHAN","JAIPUR","GOVINDGARH","2019-01-02T12:36:26.857"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN WHEAT ?
","USE CARBOFURAN 3% G 25-30 KG PER HA
","RAJASTHAN","JAIPUR","PHAGI","2019-01-02T12:55:07.363"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","SHAHPURA","2019-01-02T13:07:37.767"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","GOVINDGARH","2019-01-02T13:17:26.647"
"NA","AGRICULTURE","Others","Others","Weather","
tell me about protection from frost ?
","spray of salfurick acid 1ml/litter water for protection from frost
","RAJASTHAN","JAIPUR","JAMWA RAMGARH","2019-01-02T13:35:24.19"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY","RAJASTHAN","JAIPUR","DUDU","2019-01-02T14:00:26.26"
"NA","HORTICULTURE","Vegetables","Cauliflower","	Plant Protection	","Tell me about  fungal disease in cauliflower ?","SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER 
","RAJASTHAN","JAIPUR","CHAKSU","2019-01-02T14:04:30.17"
"NA","AGRICULTURE","Others","Others","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  IN PLAM ?","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","RAJASTHAN","JAIPUR","AMBER","2019-01-02T14:09:10.477"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ABOUT FROST SAVING","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JAIPUR","CHAKSU","2019-01-02T14:26:36.367"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","PHAGI","2019-01-02T14:32:33.517"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-02T14:39:07.177"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JAIPUR","PHAGI","2019-01-02T14:43:54.203"
"NA","HORTICULTURE","Fruits","Pomegranate","Cultural Practices","TELL ME VARIETY OF POMEGRANATE","VARIETY OF POMGRANATE = MRIDULA, GANESH, SINDURI 
","RAJASTHAN","JAIPUR","AMBER","2019-01-02T14:47:10.643"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-02T14:50:37.003"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN  CUMIN  ?
","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","RAJASTHAN","JAIPUR","PHAGI","2019-01-02T14:54:50.93"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","JAIPUR","SAMBHAR","2019-01-02T15:20:37.307"
"NA","HORTICULTURE","Fruits","Papaya","Seeds and Planting Material","TELL ME VARIETY OF PAPAYA ?
","VARIETY OF PAPAYA = TAIWAN 786, RED LADY, SURYA, KURG HONEYDEW, PUSA MEJESTIC 
","RAJASTHAN","JAIPUR","JHOTWARA","2019-01-02T15:37:13.633"
"NA","HORTICULTURE","Vegetables","Pea (Vegetable)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN  PEA ?","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  
","RAJASTHAN","JAIPUR","SAMBHAR","2019-01-02T15:49:39.81"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME CONTACT NUMBER OF RAJFED ?
","TOLLFREE NUMBER OF RAJFED -18001806001, 0141-2744910
","RAJASTHAN","JAIPUR","SHAHPURA","2019-01-02T15:56:26.913"
"NA","HORTICULTURE","Vegetables","Pea (Vegetable)","Nutrient Management","TELL ME ABOUT FROST SAVING
","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JAIPUR","JAMWA RAMGARH","2019-01-02T16:15:23.707"
"NA","AGRICULTURE","Others","Others","Weather","SILENT CALL","SILENT CALL","RAJASTHAN","JAIPUR","AMBER","2019-01-02T16:50:16.28"
"NA","HORTICULTURE","Fruits","Citrus","Cultural Practices","TELL ME MICRO NUTRIENT MANAGEMENT ,TELL ME ABOUT FROST SAVING","MICRONUTRIENT 100 GRAM / PLANT IN ROOT  ZONE
SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JAIPUR","0   ","2019-01-02T16:50:25.47"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME MARKET INFORMATION ?","MANDI BHAV OF ISABGOL IN KUCHAMAN CITY =8050 Rs /Q
","RAJASTHAN","JAIPUR","SAMBHAR","2019-01-02T17:06:12.903"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","AMBER","2019-01-02T17:26:12.657"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","VIRATNAGAR","2019-01-02T17:56:19.657"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","SANGANER","2019-01-02T17:57:44.27"
"NA","AGRICULTURE","Others","Others","Weather","
TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","BASSI","2019-01-02T18:48:38.82"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JAIPUR","KOTPUTLI","2019-01-02T19:10:38.493"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT PROTECTION FROM FROST ?
","SPRAY OF SALFURIC ACID 1ml/litter WATER FOR PROTECTION FROM FROST
","RAJASTHAN","JAIPUR","DUDU","2019-01-02T19:14:33.933"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","VIRATNAGAR","2019-01-02T19:25:37.24"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","VIRATNAGAR","2019-01-02T19:29:07.923"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","PHAGI","2019-01-02T20:15:32.557"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","BASSI","2019-01-02T20:48:17.457"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","0   ","2019-01-02T21:06:02.737"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Cultural Practices","TELL ME ABOUT PROTECTION FROM FROST ?
","SPRAY OF SALFURIC ACID 1ml/litter WATER FOR PROTECTION FROM FROST
","RAJASTHAN","JAIPUR","DUDU","2019-01-02T21:14:35.173"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","SHAHPURA","2019-01-02T21:25:26.347"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JAIPUR","DUDU","2019-01-03T07:49:17.437"
