"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-13T15:57:50.953"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ","YOU CAN SOING CUCURBITS VEGETABLES IN THIS SEASON 
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-13T16:11:05.397"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","RAIN POSSIBILITY IN NEXT 3-4 DAYS AND  CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-13T16:31:46.193"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-13T16:40:25.76"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN MAY BE IN NEXT 2-3 DAYS 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-13T16:42:30.55"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-13T16:56:42.963"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD  
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-13T17:30:18.58"
"NA","HORTICULTURE","Fruits","Ber","	Plant Protection	","TELL ME INSECT CONTROL IN BER ?
","SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-13T18:12:50.473"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-13T18:16:56.833"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME DISEASE CONTROL IN  ?
","SPRAY OF MENCOZEB 2 GM PER LITER WATER
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-13T18:17:58.11"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," RAIN MAY BE AFTER 2-3 DAYS 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-13T18:36:24.53"
"NA","AGRICULTURE","Others","Others","Weather","
TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN MAY BE AFTER 2-3 DAYS 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-13T19:30:21.163"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-13T19:47:27.31"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ROOT ROT CONTROL IN GRAM ?","USE CARBENDAZIM 250 GM/ BHEEGA IN ROOT ZONE WITH IRRIGATION
","RAJASTHAN","JHUNJHUNU","0   ","2019-02-13T20:14:46.563"
"NA","HORTICULTURE","Vegetables","Onion","Nutrient Management","
TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-13T20:23:46.643"
"NA","AGRICULTURE","0","0","Weather","
FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-13T20:37:18.67"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-13T20:57:11.06"
"NA","AGRICULTURE","Others","Others","Government Schemes","tell me about pm kisan samman nidhi yojana ?","Prime Minister Kisan samman Nidhi Yojana: -PM has launched a portal for farmers' scheme (http://pmkisan.nic.in) The benefit of the PM farmer will be to the farmers who have less than 2 hectare land. Farmers have a aadhar, bank account and mobile number. The marginal farmer families should have total farming cultivation up to 2 hectares, in the case of every 4 months in a financial year, the equivalent of Rs. 2000 / - will be admissible for transfer of benefits.
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-14T06:23:17.35"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN WHEAT ?
","USE QUINOLPHOS 25% EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB 
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-14T08:16:08.943"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN GRAM ?
","
  USE CHLOROPYRIFOS 20% EC 4 LITER PER HA WITH IRRIGATION   

","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-14T08:23:05.83"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-14T10:04:55.053"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY ","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-14T10:20:28.667"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","  RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-14T10:29:37.53"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-14T10:58:24.2"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME MICRO NUTRIENT MANAGEMENT IN GRAM   ?","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-14T11:02:50.14"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD  
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-14T11:22:46.54"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD  
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-14T11:23:06.477"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY ","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-14T11:26:16.113"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ANIMAL HUSBANDRY  CONTACT NUMBER 
","CONTACT NUMBER OF ANIMAL HUSBANDRY-1800 180 6224
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-14T11:40:31.74"
"NA","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","Livestock Products Processing and Packaging","TELL ME CONTACT NUMBER OF ANIMAL HUSBANDRY ?
","CONTACT NUMBER OF ANIMAL HUSBANDRY-1800 180 6224
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-14T11:55:40.783"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-14T12:42:41.127"
"NA","HORTICULTURE","Vegetables","Watermelon","Vegetative Propagation and Tissue Culture","TELL ME VARIETY OF WATER MELON
","VARIETY OF WATERMELON = SUGAR BEBI, ARKA MANIK 
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-14T12:43:39.97"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN  GRAM ","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  ","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-14T13:19:23.23"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ROOT ROT CONTROL IN WHEAT ?
","USE CARBENDAZIM 250 GM/ BHEEGA IN ROOT ZONE WITH IRRIGATION
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-14T13:40:05.48"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","TODAY MAY BE LIGHT RAIN 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-14T14:21:50.4"
"NA","AGRICULTURE","Others","Others","Weather",".",".","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-14T14:23:51.803"
"NA","AGRICULTURE","Others","Others","Soil Health Card","TELL ME ABOUT TAKING SOIL SAMPLE ?
","-DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-14T14:27:32.953"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME APHID CONTROL IN CUMIN
","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-14T14:30:30.967"
"NA","HORTICULTURE","Fruits","Apple","	Plant Protection	","TELL ME ABOUT THE CONTROL OF FUNGAL INFECTION IN APPLE ?","
SPRAY OF MENCOZEB 2 GM PER LITER WATER
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-14T15:01:01.033"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME NUTRIENT MANAGEMENT IN WHEAT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-14T15:11:50.053"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-14T15:33:11.74"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-14T15:45:10.867"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  IN GRAM  ?
","SPRAY ZINK SALPHET 33% 5 GM+BUJHA CHUNA 2.5 GM/LITER WATER
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-14T15:57:20.367"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-14T16:13:46.007"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL   ME  ABOUT   BLIGHT  DISEASE  CONTROL  IN   GRAM  ?","SPRAY OF MENCOZEB 2 GM PER LITER WATER","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-14T16:45:19.63"
"NA","HORTICULTURE","Condiments and Spices","Methi (Fenugreek)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN  METHI ?
","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-14T19:57:18.823"
"NA","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","Artificial Insemination","TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?
","CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 6224
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-14T20:02:27.897"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ANIMAL HUSBANDRY  CONTACT NUMBER 
","CONTACT NUMBER OF ANIMAL HUSBANDRY-1800 180 6224
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-14T20:03:38.783"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN GRAM ?","SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-14T20:18:12.51"
"NA","HORTICULTURE","Fruits","Citrus","	Plant Protection	","TELL ME DISEASE CONTROL IN CITRUS","SPRAY OF COPPER OXICHLORIDE 3 GM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-15T08:32:20.85"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-15T08:39:50.6"
"NA","AGRICULTURE","Others","Others","Weather","
TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD  
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-15T08:55:06.307"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-15T09:11:36.94"
"NA","HORTICULTURE","Fruits","Bail","Nutrient Management","TELL ME CONTROL OF FLOWER DROPING 
","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-15T09:14:00.68"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","TODAY MAY BE LIGHT RAIN 
","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-15T09:18:48.99"
"NA","HORTICULTURE","Fruits","Lemon","	Plant Protection	","TELL ME INSECT CONTROL IN LEMON  ?
","SPRAY OF IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-15T09:29:36.71"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME CONTROL OF FLOWER DROPING 
","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-15T09:33:57.423"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-15T09:44:59.903"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Tell me about Fertilizer uses in wheat ?","InThe Wheat Crop, Give  Zinc 33% 5 kg per bigha according to irrigation.","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-15T10:04:48.973"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-15T10:56:11.18"
"NA","AGRICULTURE","Others","Others","0","BLANK CALL ","BLANK CALL ","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-15T11:30:07.453"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?
","CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 6224
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-15T11:44:42.41"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-15T11:53:34.287"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN  GRAM  ?","USE QUINOLPHOS 25% EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB 
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-15T11:57:21.363"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-15T12:06:39.79"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-15T12:46:05.4"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME DISEASE CONTROL IN  ?
","SPRAY OF COPPER OXICHLORIDE 3 GM PER LITER WATER 

","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-15T14:28:24.967"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","tell me about nutrient management in wheat    ?","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-15T16:02:09.94"
"NA","AGRICULTURE","Others","Others","Agriculture Mechanization","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS AND  CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-15T16:28:35.113"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN GRAM ?","SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-15T17:11:32.03"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL  ME ABOUT INSECT CONTROL  IN   WHEAT   ?","USE IMIDACHLOPRID 17.8% SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-15T18:38:12.523"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-15T18:57:20.797"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAN CALL CENTER ?","THANKS FOR CALLING KISAN CALL CENTER ","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-15T19:27:16.933"
"NA","HORTICULTURE","Vegetables","Brinjal","Vegetative Propagation and Tissue Culture","TELL ME ABOUT VARIETY OF BRINJAL ?","VARIETY OF BRINJAL= AZAD KRANTI, PANT RITURAJ, H 7, PUSA HYBRID 6
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-15T19:32:16.74"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-15T19:59:59.213"
"NA","HORTICULTURE","Fruits","Pomegranate","	Plant Protection	","TELL ME CONTROL OF FLOWER DROPING 
","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-15T20:07:44.553"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-16T09:17:46.07"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-16T09:32:39.183"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME CONTROL OF FLOWER DROPING IN GRAM ?
","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-16T10:55:09.913"
"NA","AGRICULTURE","Pulses","Green Gram (Moong Bean/ Moong)","Cultural Practices","TELL ME VARIETY OF MOONG","VARIETY OF MOONG =SML 668,.","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-16T10:58:14.043"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-16T10:58:31.61"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN WHEAT    ?","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-16T11:01:35.71"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT CONTROL OF CUT WORM IN GRAM ?
","USE QUINOLPHOS 25% EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB 
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-16T11:18:25.483"
"NA","AGRICULTURE","Others","Others","Soil Testing","TELL ME CONTECT NUMBER OF SOIL TESTING DEPPARTMENT ?"," CONTECT NUMBER OF SOIL TESTING DEPPARTMENT-1800 180 1014
","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-16T11:36:46.52"
"NA","HORTICULTURE","Flowers","Rose","	Plant Protection	","TELL ME DISEASE CONTROL IN ROSE ?","SPRAY OF COPPER OXICHLORIDE 3 GM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-16T11:49:20.443"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-16T12:30:50.59"
"NA","HORTICULTURE","Vegetables","Carrot","Seeds and Planting Material","TELL ME VARIETY OF CARROT ?","VARIETY OF CARROT = PUSA RUDHIRA, PUSA AASITA, PUSA VARISHTI 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-16T12:45:35.7"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-16T12:59:44.59"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-16T13:00:16.07"
"NA","HORTICULTURE","Fruits","Citrus","Nutrient Management","TELL ME CONTROL OF FRUIT DROPING IN CITRUS ?
","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-16T13:02:56.817"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-16T13:06:31.757"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-16T13:08:51.753"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN MUSTARD ?","USE QUINOLPHOS 1.5% DUST 25 KG PER HA MIX IN SOIL
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-16T13:14:45.99"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-16T13:52:16.017"
"NA","AGRICULTURE","Others","Others","Weather","INCOMPLETE CALL","INCOMPLETE CALL","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-16T16:14:52.08"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","JHUNJHUNU","0   ","2019-02-16T16:38:49.177"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-16T17:43:24.05"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME CONTACT NUMBER OF FOREST DEPARTMENT JHUNJHUNU ?","CONTACT NUMBER OF FOREST DEPARTMENT JHUNJHUNU - Sh. B.P. Pareek 9314450688 ,01592 232303","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-16T17:59:18.927"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-16T18:43:34.78"
"NA","AGRICULTURE","Others","Others","	Field Preparation	","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-16T18:56:53.763"
