"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for bhopal dist. of state madhya pradesh?","According to meteorology department of India there is No chance for rainfall in next 5 to 6 days in your area.but weather will be cloudy
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-08T19:37:09.033"
"NA","AGRICULTURE","0","0","Market Information","farmer want to know about mandi price of soyabean in bhopal mandi?","07/02/2019Mandi  : Bhopa lCommodity : Soyabean(Modal Price): 3576/Quintal","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-08T19:43:01.973"
"NA","AGRICULTURE","Others","Others","Weather","Farmar want to know information about weather forecast ?","Dear Kisan Bhai, There is no possibility of rain for the next 3 days in your district, the maximum temperature is 27-29 degree centigrade and the minimum temperature is likely to be 11-13 degree centigrade, and the winds are likely to run at normal speed.","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-08T20:03:12.79"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about govt. Schemes?
","Recommended for to know about govt. Schemes please contact rural agriculture extension officer.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-09T08:50:37.613"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather information for bhopal district madhya pradesh state?
","According to metrology department of india there is chance of light rainfall ,coudy weather for next 5 days from today for your bhopal district .

","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-09T12:30:32.62"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for berasia tehsil in bhopal dist. Of state madhya pradesh?
","According to meteorology department of India there is no chance of rainfall for next 3 days for your berasia tehsil in bhopal district but weather will be cloudy.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-09T12:30:47.627"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about jai kisan rin maffi yojna ?","For more information on the Jai Kisan Loan Mafia yojna , contact the Gram Panchayat or your nearest bank branch.","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-09T16:46:12.183"
"NA","AGRICULTURE","Others","Others","Weather","farmer want to know about of weather locality in bersia  block ?
","Dear Kisan, in your  bersia block  today the sky is partially cloudy and the temperature is 31 ° / 12 ° C and wind speed is at 21 km / h.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-09T19:45:45.607"
"NA","AGRICULTURE","Others","Others","Weather","farmer want about weather information for district and block ?
","Dear farmer , According to the information received from the Indian Meteorological Department, there is no possibility of rainfall for the next 3 days. There is a possibility of cloudy clouds in some 2 to 3 days.  Maximum temperature is 33 degrees, can stay at 15 degrees at night.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-09T20:01:51.467"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	"," farmer needs information regarding fungal attack in   wheat crop?","Spray of propiconazole 25% ec @ 15-20 ml per pump","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-10T08:10:37.82"
"NA","AGRICULTURE","Others","Others","Government Schemes","Agriculture government schemes information?","Recommended for Please contact your Rural Agriculture Extension Officer .
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-10T09:38:02.337"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know about BHAVANTAR Yojna?","Contact information regarding Kisan Bhai Bhavnatar Yojana on this number 18002332501, 0755-2550495.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-10T11:38:48.35"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about Bhavantar Yojna ?
","To know more information on Bhavantar Yojana,Please contact on this  number 0755-2550495, 18001352501 . 
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-10T11:44:00.853"
"NA","AGRICULTURE","Others","Others","Weather","farmer wants to weather information of bhopal  district ?
","today is no rainfall in your district & cloudy weather sometime and wind speed is normal.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-10T12:47:59.44"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather  for berasia  thesil of Madhya pradesh state?
","No chance for rainfall in 10/02/2019to next 5 days for your berasia thesil and today temperature is 20-23  degree centigrade and the speed of the wind will be between 10 Kmph.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-10T14:56:00.283"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for Bhopal district of state madhya Pradesh ?"," Today is No chance of rainfall in Bhopal district but weather will be cloudy.Max Temperature 22° minimum temprature 07° celcius. 
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-10T19:31:57"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for berasia block of state madhya pradesh ?
","According to meteorology department of India there is No chance for rainfall in next 03 days in your berasia area but weather will be cloudy.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-10T21:44:06.273"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of thrips attack in onion crop.
","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of thrips attack in onion crop.
","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of thrips attack in onion crop.
","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of thrips attack in onion crop.
","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of thrips attack in onion crop.
","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of thrips attack in onion crop.
","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.19"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.753"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.753"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.753"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.783"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.83"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.847"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.86"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer need information regarding control measures of  control of thrips attack in onion crop.","Recommended for Spray Dimethoate 30%EC  300 ml per acer for control of thrips attack in onion crop.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T12:30:52.893"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about Bhavantar Yojna ?                                                                                                                                                                                                                                                                                          
","To know more information on Bhavantar Yojana,Please contact on this  number 0755-2550495, 18001352501. 
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-11T13:56:58.993"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want  to know about of agriculture govt schme in mp ?","Please contact Agriculture Department for Dear Farmer's Agriculture License","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T14:19:33.113"
"NA","HORTICULTURE","Vegetables","Bottle Gourd ","Cultural Practices","Farmer want to know improve varieties of bottle gourd   ?
","Varieties of bottle Gourd varieties - Akash, Anmol, Arka Bahar, Madhulika, Pusa sandesh , Sambhu","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-11T17:50:42.733"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about  for governrment  schemes?","please contect your raeo officer or agriculture development and farmer walfare department of your distt","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-11T19:21:29.52"
"NA","AGRICULTURE","Others","Others","Crop Insurance","farmer want to know information about agriculture insurance.? ","

recommended for to know information about kcc(kisan credit card contect to your nearest bank I 

","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-12T07:59:11.03"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about govt. schemes of horticulture ?
","recommended for to know about govt. schemes of horticulture  please contact rural horticulture extension officer ..
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-12T15:54:08.2"
"NA","AGRICULTURE","Others","0","Weather","  Farmer needs information regarding weather for   district Nimach of madhya pradesh ?
","Dear farmer  No chance for rainfall in next 3 days for your bhopal  district and today temperature is 29-degree centigrate and the speed of the wind will be between 15-20 kmph.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-12T16:50:07.25"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for bhopal  district of state madhya pradesh?
","According to meteorology department of India there is no chance of rainfall in next 3 days in your bhopal  dist ","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-12T19:29:22.943"
"NA","AGRICULTURE","Others","Others","Weather","  Farmer needs information regarding weather for   bhopal district bh of madhya pradesh ?
","Dear farmer  No chance for rainfall in next 3 days for your bhopal  district and today temperature is 18-32-degree centigfrate and the speed of the wind will be between 15-20 kmph.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-12T21:34:20.997"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for berasia of bhopal district of madhya pradesh state?
","Light rain chance for rainfall in next 4  days for your berasia of bhopal district and today temperature is minimum 13 degree centigrate maximum 29-degree centigrate and the speed of the wind will be 10 kmph.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-12T21:44:07.007"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for berasia block of bhopal district of state madhya pradesh?
","According to meteorology department of India there is chance of light rainfall for next 06   days in  your  berasia block of bhopal district and weather will be cloudy. district maximum.tem 31 degree and minimum.14 degree.and the speed will be 44 km per hour.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-15T12:44:31.423"
"NA","HORTICULTURE","Condiments and Spices","Turmeric","Market Information","???????Farmer wants to update mandi rate in  market information turmeric crop ? ","Kisan Bhai You can order your turmeric for a minimum rate of Rs. 5000 per quintal, maximum cost per quintal - 7700-, model price per -7000 quintals","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-15T13:33:02.28"
"NA","AGRICULTURE","Others","Others","Weather","Farmer need weather information of bhopal district of madhya pradesh. 
","Light rainfall for next ten days in your bhopal district and minimum Temprature is 17 degree Celsius and maximum Temprature is 30 degree celsius.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-15T14:10:13.897"
"NA","AGRICULTURE","Others","Others","Government Schemes"," farmer want to know information about  kissan samman nidhi yojna ? ","Kisan Bhai, you can register for kisan.nic.in for registration of Kisan Mahan Nidhi Yojana.","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-15T15:03:48.333"
"NA","AGRICULTURE","Others","0","Weather","Farmer needs information regarding for Bhopal dist. Of state madhya pradesh?
","According to meteorology department of India there is  Berasia Weather Today (1–3 days)
Mostly dry. Warm (max 29°C on Fri afternoon, min 13°C on Sat night). Wind will be generally light.","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-15T16:49:07.083"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for Ajabpura village of state madhya pradesh?
","According to meteorology department of India there is no chance of rainfall in next 3 days in your  Ajabpura village and weather will be cloudy and minimum temperature 13 c and maximum 30 c.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-15T19:19:22.92"
"NA","AGRICULTURE","Others","Others","Weather","Farmer want to weather information of Bhopal district?  
","No rainfall chance in your district at next 05 days. weather will clear .  
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-15T19:21:30.84"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about varieties of  bhindi? ","Recommended for Varieties  of  bhindi MDU 1, Arka Anamika, Arka Abhay and Parbhani Kranti , Co 3, Co BhH 1 are the popular varieties under cultivation ","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-15T20:33:52.21"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","Seeds and Planting Material","farmer want to know information about varieties of bhindi? 
","recommended for Varieties  of  bhindi MDU 1, Arka Anamika, Arka Abhay and Parbhani Kranti , Co 3, Co BhH 1 are the popular varieties under cultivation 
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-15T20:40:44.82"
"NA","AGRICULTURE","Others","Others","Weather","farmer wants to weather information of bersia block?
","berasia block is unlikely to rain for the next 3 days. Clouds will remain cloudy and the speed of air remains normal.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-15T21:37:24.51"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for bhopal dist. berasia block of state madhya pradesh?
","dear farmer, According to meterological department there is No chance for rainfall in next 5 to 6 days in your bhopal district,berasia block. but weather will be cloudy.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T06:27:44.363"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about description of weather forecast bhopal?","No chance of rainfall for 6 days in your district but weather will be cloudy  for next 3 days.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T09:02:14.81"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for bhopal  dist. Of state madhya pradesh?","No chance for rainfall in next 8 days for your district and today temperature is 18-32-degree centigtrate and the speed of the wind will be between 15-20 kmph.

","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T10:19:08.887"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for  bhopal  dist. of state madhya pradesh?","According to meteorology department of India thereToday is no chance of rainfall in  bhopal  district and weather will clear at next 3 days, ","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T12:06:24.617"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for  bhopal  dist. of state madhya pradesh?","According to meteorology department of India thereToday is no chance of rainfall in  bhopal  district and weather will clear at next 3 days, ","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T12:06:24.693"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for berasia block bhopal  district of state madhya pradesh?
","According to meteorology department of India there is chance of light rainfall for next 07 days in  your berasia block bhopal  district and weather will be cloudy.district maximum temp. 28 degree and minimum temp.16 degree.and the speed will be 03 km per hour.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T12:33:29.697"
"NA","AGRICULTURE","Pulses","Green Gram (Moong Bean/ Moong)","Varieties","Farmer wants to know information about variety of green gram crop ?
","Variety of green gram is jawahar moong-721,pusa vishal , pdm-11,hum-1,k-851,samrat.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-16T13:56:55.73"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for dist. Bhopal of state madhya pradesh?","Dear Kisan Bhai, According to information received from the Indian Meteorological Department, there is no possibility of rainfall for the Bhopal district in the next 5 days.","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T13:59:05.163"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding How to control of fungal attack in crop? ","Recommended for to control of fungal attack in gram crop use thiophinate mithyl 70 wp 25-30 gram and streptocyclin 2 gram at 15 liter of water	
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T14:01:19.92"
"NA","AGRICULTURE","Others","Others","Weather","Farmer need weather information of berasia tahsil of madhya pradesh.
","Light rainfall for next five days in your berasia tahsil and minimum Temprature is 17.6 degree Celsius and maximum Temprature is 32 degree celsius.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T14:26:17.937"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer wants to know information about machinary registration ? 
","machinary onlion registration http://www.mpdbt.org (0755-4935001)
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T15:50:27.573"
"NA","AGRICULTURE","Others","Others","Crop Insurance"," farmer want to know information about agriculture insurance ?","recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T16:13:30.32"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for berasia BLOCK of state madhya pradesh?
","According to information received from indian Meteorological Department, there is no possibility of rain for the next 3 days for your berasia block.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T19:49:26.267"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about govt. Schemes?
","Recommended for to know about govt. Schemes please contact rural agriculture extension officer.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-16T20:00:34.113"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for block berasia of state madhya pradesh ?
","According to meteorology department of India there is No chance for rainfall in next 03 days in your berasia area but weather will be cloudy.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-16T21:43:56.57"
"NA","AGRICULTURE","Others","Others","Market Information","farmer want to know information about govt. schemes related to agriculture machinary ?
","recommended please contact your RAEO and visite the website dbt.mpdage.org for  getting better information about subsidy please contact 0755-4935002 and for tractor contact 0755- 4935001 this number.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-17T09:14:53.757"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","Farmer wants to know information about How to control of wilt  in bengal gram crop?","Recommended for to control of wilt  in bengal gram crop use thiophinate mithyl 70% WP @ 25 gram at 15 liter of water.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-17T11:54:08.953"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about any missing problem?
","recommended for to know about missing problem contect nerast police station and 100 dial.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-17T14:10:02.233"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for berasia block of state madhya pradesh ?
","According to meteorology department of India there is No chance for rainfall in next 03 days in your berasia area but weather will be cloudy.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-17T14:17:06.5"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information about Bhavantar Yojna ?","Recommended for to know information about Bhavantar yojna contact to toll free number 1800 233 2501.","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-17T15:57:24.32"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of  berasia  block of state madhya pradesh?"," No Chance of  rainfall in your block and weather will be cloudy in  next 5 days…
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-17T16:04:50.27"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about Bhavantar Yojna ?
","To know more information on Bhavantar Yojana,Please contact on this  number 0755-2550495. 
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-17T20:30:39.94"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for Berasia  block of bhopal dist. Of state madhya pradesh ,india ?
","Berasia Weather Today (1–3 days) Mostly dry. Warm (max 33°C on Wed afternoon, min 17°C on Mon night). Wind will be generally light.","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T08:07:39.56"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for Berasia BLOCK of state madhya pradesh?","Dear Kisan Bhai, According to the information received from the Indian Meteorological Department, there is no possibility of rainfall in the next 5 days for your Baraya tahsil but there is a possibility of being cloudy partially. Today the maximum temperature is 33 degrees. is
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T08:10:08.573"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of  bhopal district  of state madhya pradesh 
","According to meteorology department of India No chance of  rainfall in next 5 to 6 days in your  bhopal district  .but weather will be partialy cloudy.today the maximum temp. is 27 degree and minimum temperature is 10 degree centrigrate and the speed of the wind will be 24 kmph.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-18T08:32:35.08"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for dist. Of state madhya pradesh?
","According to meterology department of india there is no chance of rainfall for next five days.
","MADHYA PRADESH","BHOPAL","PHANDA","2019-02-18T10:01:06.07"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for berasia tehsil in bhopal dist. Of state madhya pradesh?
","According to meteorology department of India there is chance of light rainfall for next 3 days for your berasia tehsil in bhopal district and weather will be cloudy.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T10:52:08.873"
"NA","AGRICULTURE","Others","Others","Weather","farmer wants to weather information of  beraisa  tehsil district of bhopal  ?
","
today is no rainfall in your beraisa tehsil  & cloudy weather sometime and wind speed is normal.`

","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T11:44:29.363"
"NA","AGRICULTURE","Others","Others","Weather","
farmer wants to weather information of BERASIA  TEHSIL district   BHOPAL ?","

today is no rainfall in your  BERASIA  & cloudy weather sometime and wind speed is normal.`

","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T12:31:45.027"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for Berasia Block , Bhopal dist. of state madhya pradesh?
","Berasia Weather Today (1–3 days)- Mostly dry. Warm (max 33°C on Wednsday afternoon, min 16°C on Monday night). Wind will be generally light.
Berasia Weather (4–7 days)- Mostly dry. Warm (max 35°C on Thursday afternoon, min 18°C on Satarday night). Winds decreasing (fresh winds from the SSW on Thursday morning, calm by Friday night).","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T13:27:23.75"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for Bhopal distt Of state madhya Pradesh ?","Bhopal Weather Today (1–3 days)
Some drizzle, heaviest during Wed night. Warm (max 32°C on Wed afternoon, min 17°C on Mon night). Wind will be generally light.","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T13:41:10.78"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about govt. schemes?
","recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T15:25:40.22"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding  weather for Berasia Block of Bhopal District  of state madhya pradesh ?
","According to meteorology department of India there is no chance of rainfall but weather will be cloudy for next 3 days for your Berasia Block of Bhopal District  Today  Warm (max 29°C on afternoon, min 15°C on night).Today  Wind 9 km/hours.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T16:16:44.987"
"NA","HORTICULTURE","Vegetables","Potato","Field Preparation","farmer want to know information about varieties of pumpkin? 
","recommended for varieties of pumpkin Co 1, Co 2, Arka suryamuki and Arka Chandan are the popular varieties under cultivation 
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T18:56:10.757"
"NA","AGRICULTURE","Others","Others","Weather","farmer want to know about of weather locality in berasia block  ?","Dear Kisan, in your berasia block  today the sky is partially cloudy and the temperature is 30 ° / 14 ° C and wind speed is at 7 km / h.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T19:46:58.487"
"NA","AGRICULTURE","Others","Others","Market Information","farmer want to know information about number activate in sms facility?","your number is resistard in sms facility","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-18T21:13:10.383"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about Animal husbandry ?
","For information on animal husbandry, contact on 1962.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-19T10:27:03.69"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for jaisinagar block sagar  district of state madhya pradesh?
","According to meteorology department of India there is chance of light rainfall for next 05 days in  your jaisinagar block sagar   district and weather will be cloudy.district maximum temp. 29 degree and minimum temp.11 degree.and the speed will be 09 km per hour.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-19T11:29:22.157"
"NA","AGRICULTURE","Others","Others","Weather","Farmer need weather information of bhopal  district of madhya pradesh. ","No chance of rainfall for next five days in your bhopal  district but weather is cloudey and minimum Temprature is 18 degree Celsius and maximum Temprature is 27 degree celsius.
","MADHYA PRADESH","BHOPAL","BERASIA","2019-02-19T11:43:42.293"
